"sampleDate","mean_chlor_rfu","sd_chlor_rfu","mean_phyco_rfu","sd_phyco_rfu","mean_turb","sd_turb"
2020-05-22,-0.0234782608695652,0.035625411723576,0.18304347826087,0.0428989068104724,0.657826086956522,0.543724165712217
2020-05-23,-0.000416666666666667,0.00806450444131925,0.243333333333333,0.0244356593787719,0.502916666666667,0.0154579841946587
2020-05-24,-0.00166666666666667,0.00868114732282431,0.189583333333333,0.0496491312299023,0.424583333333333,0.0427306189646423
2020-05-25,-0.00708333333333333,0.00806450444131925,0.145,0.0179370881258576,0.39,0.0370663330190385
2020-05-26,0.000416666666666667,0.0069025305168635,0.134166666666667,0.024301845817652,0.334583333333333,0.0287385768106469
2020-05-27,0.025,0.0121583751774866,0.100833333333333,0.0300603258200206,0.290416666666667,0.0309949738796002
2020-05-28,0.0716666666666667,0.105322142131597,0.0804166666666667,0.0215646987431788,0.289166666666667,0.0533174795277159
2020-05-29,0.0654166666666667,0.0181728815323384,0.0795833333333333,0.00907896118682551,0.347083333333333,0.0314129807932778
2020-05-30,0.0716666666666667,0.0264848876788692,0.0891666666666667,0.00583592075121765,0.327916666666667,0.0260399637124349
2020-05-31,0.0883333333333333,0.0123944821757828,0.095,0.0147441956154897,0.327916666666667,0.0153167049091951
2020-06-01,0.145416666666667,0.0191059213827561,0.149166666666667,0.0328258470093927,0.36625,0.0282554342599329
2020-06-02,0.164583333333333,0.00931532942621143,0.130833333333333,0.0174247866100506,0.35875,0.0343020470931781
2020-06-03,0.20625,0.0501140004737026,0.0966666666666667,0.038069349381344,0.337916666666667,0.033359591107215
2020-06-04,0.165217391304348,0.0543448220513644,0.051304347826087,0.0121746188389419,0.355652173913043,0.0641607418170475
2020-06-05,0.224583333333333,0.0334896696163831,0.07125,0.0167624061778005,0.39375,0.0980156376166135
2020-06-06,0.315416666666667,0.0742486519664874,0.0825,0.0153933921453048,0.372916666666667,0.0391739894480427
2020-06-07,0.42125,0.096743160639059,0.163333333333333,0.0192617364937231,0.43625,0.0396520189737629
2020-06-08,0.520416666666667,0.0738081630142373,0.166666666666667,0.0140392823632607,0.4375,0.0328699677914155
2020-06-09,0.484583333333333,0.0434370275493022,0.16,0.00884651736929383,0.453333333333333,0.0292911422531241
2020-06-10,0.374347826086957,0.06316112778633,0.188695652173913,0.0249188405950355,0.547391304347826,0.0560208882556196
2020-06-11,0.265,0.0430368901414063,0.205833333333333,0.00974307632279887,0.57625,0.047622838875992
2020-06-12,0.21,0.0617146307788835,0.1875,0.034294124227362,0.647083333333333,0.0837428344328073
2020-06-13,0.160833333333333,0.0226344613494492,0.159583333333333,0.0119706767331373,0.559166666666667,0.0169183889321049
2020-06-14,0.158333333333333,0.0315769132322234,0.186666666666667,0.00916831342257085,0.59,0.0542938862760488
2020-06-15,0.162916666666667,0.0297056818846477,0.205833333333333,0.0197630895900648,0.6375,0.051435903549107
2020-06-16,0.167916666666667,0.0323001099293683,0.20375,0.0329442876225382,0.712916666666667,0.0576706666954826
2020-06-17,0.169166666666667,0.0463368260595756,0.200416666666667,0.047865678605926,0.760416666666667,0.158949791544009
2020-06-18,0.298695652173913,0.0873500974566812,0.316086956521739,0.0813376313687572,0.956521739130435,0.176393379994627
2020-06-19,0.305416666666667,0.0635185126500563,0.643333333333333,0.206727433796432,2.48875,0.878255744173594
2020-06-20,0.31375,0.0786191977882601,0.74,0.215245057510291,2.68,0.552693011732002
2020-06-21,0.27,0.0607203139133777,0.844166666666667,0.161108029289199,3.355,1.11563201039083
2020-06-22,0.307916666666667,0.0320297642373691,1.21291666666667,0.31338931430226,4.42666666666667,1.37782963125113
2020-06-23,0.242916666666667,0.0280495162581967,1.14708333333333,0.161796414392115,4.24958333333333,0.438857005201572
2020-06-24,0.231666666666667,0.0218028052974974,1.21625,0.0923515259637116,4.74083333333333,0.524528083275746
2020-06-25,0.200869565217391,0.0279468722397371,0.832173913043478,0.320027790295257,3.62739130434783,0.934574367833752
2020-06-26,0.22375,0.0233708290861474,0.723333333333333,0.0728707412308687,2.93958333333333,0.295053114844955
2020-06-27,0.23,0.0208514414057075,0.545416666666667,0.125281566938208,2.44708333333333,0.406035757331647
2020-06-28,0.262083333333333,0.033359591107215,0.587916666666667,0.0932028720711913,2.75916666666667,0.378163947269558
2020-06-29,0.341666666666667,0.0815430889917646,0.665833333333333,0.108102876391232,2.82416666666667,0.381734219703649
2020-06-30,0.322916666666667,0.05145527113461,0.53625,0.154323559023129,2.6275,0.526838396144562
2020-07-01,0.659166666666667,0.302351892116895,0.52375,0.0733551515632649,2.58166666666667,0.446207854340735
2020-07-02,1.66047619047619,0.562836354462611,0.578571428571429,0.133427347807176,3.25142857142857,0.732340670141197
2020-07-03,1.53875,0.640056468296896,0.409583333333333,0.118815866553788,3.02708333333333,0.871098652460696
2020-07-04,1.42291666666667,0.555748450811795,0.440833333333333,0.0845405313992961,3.545,0.384922352418386
2020-07-05,1.245,0.410535175636367,0.555,0.0835620050959296,3.65208333333333,0.27479603766947
2020-07-06,1.345,0.318556526961174,0.702916666666667,0.075092937586449,3.86791666666667,0.146167835832252
2020-07-07,1.25166666666667,0.290017490726915,0.619166666666667,0.10291054226922,3.55041666666667,0.286378878967777
2020-07-08,1.2175,0.288568430585251,0.765,0.0945469747521443,3.41208333333333,0.222378040178483
2020-07-09,1.28958333333333,0.227127222856087,0.895416666666667,0.063381465310669,3.44166666666667,0.0613377440127994
2020-07-10,1.17708333333333,0.13970400905102,0.957916666666667,0.0731870246676974,3.38375,0.0642557728754864
2020-07-11,1.26619047619048,0.288625643186398,1.14714285714286,0.135134853281559,3.27761904761905,0.0937499206348871
2020-07-12,1.43333333333333,0.259509012437395,1.39541666666667,0.122757419563833,3.45875,0.257889637669665
2020-07-13,1.20916666666667,0.373548398199084,1.21333333333333,0.292346825990409,3.50458333333333,0.284191900362913
2020-07-14,1.08375,0.0934745954791996,1.30208333333333,0.0768385753815534,3.245,0.0616441400296897
2020-07-15,1.15541666666667,0.0878723959558091,1.47958333333333,0.0896116824035148,3.55041666666667,0.157327660484809
2020-07-16,0.87695652173913,0.171555312644181,1.21391304347826,0.176705690869793,3.45260869565217,0.32620709249444
2020-07-17,0.95,0.161676004511438,1.39166666666667,0.181291661878495,4.50625,0.452882675084071
2020-07-18,0.86125,0.0715245473216379,1.52916666666667,0.0797777710494796,4.21541666666667,0.298925309366253
2020-07-19,0.900833333333333,0.109382323771363,1.5175,0.0610238727341871,4.64541666666667,0.24978215146084
2020-07-20,0.827916666666667,0.0894903039035717,1.37791666666667,0.192646988865231,4.72166666666667,0.376605740872296
2020-07-21,0.599583333333333,0.0543322441430794,1.41833333333333,0.0774409545994583,5.09166666666667,0.157581356949263
2020-07-22,0.577083333333333,0.0425777209211646,1.44833333333333,0.121821918020301,5.05375,0.361010809184193
2020-07-23,0.6225,0.058551352414485,1.37416666666667,0.173604164112217,5.22958333333333,0.33660038449262
2020-07-24,0.521818181818182,0.126627927546146,1.15636363636364,0.334899351682824,5.53545454545455,0.402831966300582
2020-07-25,0.53125,0.0683540972341501,1.13541666666667,0.134809984363392,5.89708333333333,0.244602235523694
2020-07-26,0.505833333333333,0.0232035729382664,1.3325,0.0815741860277316,6.16333333333333,0.142208257164614
2020-07-27,0.4925,0.0316571305244724,1.43,0.0538920015038128,5.82458333333333,0.116767296146119
2020-07-28,0.48625,0.0309013155763282,1.58958333333333,0.0697498116978394,5.72583333333333,0.105167223637102
2020-07-29,0.498636363636364,0.066281898307834,1.41227272727273,0.328168537103405,5.09909090909091,0.482364307008017
2020-07-30,0.52125,0.0367497411999169,1.55833333333333,0.128491808795488,5.90041666666667,0.332924840279848
2020-07-31,0.532916666666667,0.0445732583767312,1.66958333333333,0.124533186310933,5.82791666666667,0.677809638318239
2020-08-01,0.52625,0.068829499489681,1.625,0.270699576781282,5.94625,0.227344069830195
2020-08-02,0.527368421052632,0.0924266739555175,1.63473684210526,0.0888424586340357,5.98105263157895,0.11685198314497
2020-08-03,0.59,0.0463680924774785,1.888,0.0584807660688537,5.412,0.0396232255123178
2020-08-04,0.587083333333333,0.0764698955637853,1.96083333333333,0.164208686596121,5.54833333333333,0.356744539785358
2020-08-05,0.601739130434783,0.0865842823188137,2.03565217391304,0.180399205978814,5.70652173913043,0.457936167600724
2020-08-06,0.578333333333333,0.0945316448817959,2.0225,0.355090313068074,6.37416666666667,1.64951881433362
2020-08-07,0.581666666666667,0.043003201768227,1.84708333333333,0.239791198421835,5.5575,0.397024257281045
2020-08-08,0.62,0.105665592277261,1.77583333333333,0.148906643256092,5.55541666666667,0.661348945365631
2020-08-09,0.67,0.0856179582950253,1.86541666666667,0.0974447074729703,6.14875,0.308267423429441
2020-08-10,0.5475,0.0656240941966473,1.82083333333333,0.121437644284115,5.69625,0.159532264693575
2020-08-11,0.430833333333333,0.0615676839758077,1.59166666666667,0.244267612807484,5.52125,0.236465136689461
