"date","depth","corewater","replicate","constituent","concentration","detection_flag"
"2021-09-10",16.9,FALSE,1,"PTHG_NG.G",121.4,"NONE"
"2021-09-10",19.9,FALSE,1,"PTHG_NG.G",59.8,"NONE"
"2021-09-10",19.9,FALSE,2,"PTHG_NG.G",60.9,"NONE"
"2021-10-14",5.6,FALSE,1,"PTHG_NG.G",96,"NONE"
"2021-10-14",12.6,FALSE,1,"PTHG_NG.G",62.9,"NONE"
"2021-10-14",13.8,FALSE,1,"PTHG_NG.G",70.3,"NONE"
"2021-10-14",14.2,FALSE,1,"PTHG_NG.G",117.5,"NONE"
"2021-10-14",14.2,FALSE,2,"PTHG_NG.G",122.3,"NONE"
"2021-10-14",15.2,FALSE,1,"PTHG_NG.G",87.5,"NONE"
"2021-10-14",16.5,FALSE,1,"PTHG_NG.G",132.5,"NONE"
"2021-10-14",18.2,FALSE,1,"PTHG_NG.G",138.1,"NONE"
"2021-10-14",19.9,FALSE,1,"PTHG_NG.G",107,"NONE"
"2021-10-14",19.9,FALSE,2,"PTHG_NG.G",112.5,"NONE"
"2020-09-02",18.1,FALSE,1,"PiHG_NG.G",170.8,"NONE"
"2020-09-02",20.7,FALSE,1,"PiHG_NG.G",148,"NONE"
"2020-09-02",9.4,FALSE,1,"PiHG_NG.G",55.9,"NONE"
"2020-09-02",9.4,FALSE,2,"PiHG_NG.G",51.8,"NONE"
"2020-09-02",11,FALSE,1,"PiHG_NG.G",61.8,"NONE"
"2020-09-02",13.2,FALSE,1,"PiHG_NG.G",121.6,"NONE"
"2020-09-02",15.5,FALSE,1,"PiHG_NG.G",144.1,"NONE"
"2020-09-24",16.2,FALSE,1,"PiHG_NG.G",117.6,"NONE"
"2020-09-24",18.2,FALSE,1,"PiHG_NG.G",53.2,"NONE"
"2020-09-24",20.2,FALSE,1,"PiHG_NG.G",103.8,"NONE"
"2020-09-24",22.2,FALSE,1,"PiHG_NG.G",91.4,"NONE"
"2020-10-10",15.4,FALSE,1,"PiHG_NG.G",64.9,"NONE"
"2020-10-10",15.7,FALSE,1,"PiHG_NG.G",87.2,"NONE"
"2020-10-10",17.1,FALSE,1,"PiHG_NG.G",104.6,"NONE"
"2020-10-10",20.9,FALSE,1,"PiHG_NG.G",117.1,"NONE"
"2021-09-10",0,FALSE,1,"PiHG_NG.G",32.9,"NONE"
"2021-09-10",3,FALSE,1,"PiHG_NG.G",39.5,"NONE"
"2021-09-10",7.1,FALSE,1,"PiHG_NG.G",45.5,"NONE"
"2021-09-10",9.5,FALSE,1,"PiHG_NG.G",42.2,"NONE"
"2021-09-10",10.6,FALSE,1,"PiHG_NG.G",51.4,"NONE"
"2021-09-10",10.8,FALSE,1,"PiHG_NG.G",70.5,"NONE"
"2021-09-10",11.9,FALSE,1,"PiHG_NG.G",93.8,"NONE"
"2021-09-10",14.6,FALSE,1,"PiHG_NG.G",50.2,"NONE"
"2021-09-10",16.9,FALSE,1,"PiHG_NG.G",110.6,"NONE"
"2021-09-10",19.9,FALSE,1,"PiHG_NG.G",54.6,"NONE"
"2021-09-10",19.9,FALSE,2,"PiHG_NG.G",55.9,"NONE"
"2021-10-14",5.6,FALSE,1,"PiHG_NG.G",86.6,"NONE"
"2021-10-14",12.6,FALSE,1,"PiHG_NG.G",49.6,"NONE"
"2021-10-14",13.8,FALSE,1,"PiHG_NG.G",54,"NONE"
"2021-10-14",14.2,FALSE,1,"PiHG_NG.G",48.9,"NONE"
"2021-10-14",14.2,FALSE,2,"PiHG_NG.G",62.1,"NONE"
"2021-10-14",15.2,FALSE,1,"PiHG_NG.G",80.7,"NONE"
"2021-10-14",16.5,FALSE,1,"PiHG_NG.G",126,"NONE"
"2021-10-14",18.2,FALSE,1,"PiHG_NG.G",124.6,"NONE"
"2021-10-14",19.9,FALSE,1,"PiHG_NG.G",95.7,"NONE"
"2021-10-14",19.9,FALSE,2,"PiHG_NG.G",99.4,"NONE"
"2021-09-10",3,FALSE,1,"DGM_NG.L",0.03,NA
"2021-09-10",3,FALSE,2,"DGM_NG.L",0.034,NA
"2021-09-10",7.1,FALSE,1,"DGM_NG.L",0.034,NA
"2021-09-10",9.5,FALSE,1,"DGM_NG.L",0.032,NA
"2021-09-10",10.6,FALSE,1,"DGM_NG.L",0.006,NA
"2021-09-10",10.8,FALSE,1,"DGM_NG.L",0.003,NA
"2021-09-10",10.8,FALSE,2,"DGM_NG.L",0.008,NA
"2021-09-10",11.9,FALSE,1,"DGM_NG.L",0.003,NA
"2021-09-10",11.9,FALSE,2,"DGM_NG.L",0.007,NA
"2021-09-10",14.6,FALSE,1,"DGM_NG.L",0.001,NA
"2021-09-10",14.6,FALSE,2,"DGM_NG.L",0.002,NA
"2021-09-10",16.9,FALSE,1,"DGM_NG.L",0.004,NA
"2021-09-10",19.9,FALSE,1,"DGM_NG.L",0.01,NA
"2021-09-10",19.9,FALSE,2,"DGM_NG.L",0.004,NA
"2021-10-14",5.6,FALSE,1,"DGM_NG.L",0.01,NA
"2021-10-14",5.6,FALSE,2,"DGM_NG.L",0.011,NA
"2021-10-14",12.6,FALSE,1,"DGM_NG.L",0.008,NA
"2021-10-14",13.8,FALSE,1,"DGM_NG.L",0.006,NA
"2021-10-14",14.2,FALSE,1,"DGM_NG.L",0.016,NA
"2021-10-14",14.2,FALSE,2,"DGM_NG.L",0.018,NA
"2021-10-14",15.2,FALSE,1,"DGM_NG.L",0.003,NA
"2021-10-14",16.5,FALSE,1,"DGM_NG.L",0.006,NA
"2021-10-14",16.5,FALSE,2,"DGM_NG.L",0.006,NA
"2021-10-14",18.2,FALSE,1,"DGM_NG.L",0.015,NA
"2021-10-14",19.9,FALSE,1,"DGM_NG.L",0.005,NA
"2021-10-14",19.9,FALSE,2,"DGM_NG.L",0.007,NA
